user,location,tweet text,tweet date
thesteelelife,"Atlanta, GA","RT @CFDigtlPartners: Have we met yet? If not, we invite you to get to know Crum &amp; Forster Digital Partners, your Small Business Insurance P…",2019-11-12 00:33:51
GadflyQuebec,Canada,RT @Tony_Tracy: Two important cases put gig economy on trial in Canada — cases involving #Uber and #Foodora have broad implications for gig…,2019-11-12 00:30:56
eraser,Sevilla,BLOCKCHAIN NOW AND TOMORROW ASSESSING. Multidimensional impacts of distributed ledger technologies.… https://t.co/S6X7ZUfh9e,2019-11-12 00:30:07
PeelIWG,"Peel Region, ON",RT @Tony_Tracy: Two important cases put gig economy on trial in Canada — cases involving #Uber and #Foodora have broad implications for gig…,2019-11-12 00:27:20
karanovic_j,"Amsterdam, The Netherlands",Uber founder Travis Kalanick has quietly raised $400 million for his new startup CloudKitchens (delivery only resta… https://t.co/IOJPqrsdyV,2019-11-12 00:25:58
AngRaymond,Bloomington,"RT @Leandra2848: In Feb. 2020, Indiana University will host a conference on the “sharing economy” at @IUMaurerLaw. It’s co-sponsored by the…",2019-11-11 23:56:24
eileengill,"Palm Desert, CA",RT @Abebab: Important thread #gigeconomy https://t.co/QodMZvgpl4,2019-11-11 23:53:58
NSchtein,Amiskwacîwâskahikan(Edmonton),RT @Tony_Tracy: Two important cases put gig economy on trial in Canada — cases involving #Uber and #Foodora have broad implications for gig…,2019-11-11 23:45:38
Tony_Tracy,"Halifax, NS",Two important cases put gig economy on trial in Canada — cases involving #Uber and #Foodora have broad implications… https://t.co/Lqss0YnASc,2019-11-11 23:42:18
Shelia_Cotten,"East Lansing, Michigan","If you use #Rev for transcription, you should read this thread! #gigeconomy #fairwages #QualitativeResearch https://t.co/057VY0RNDx",2019-11-11 23:40:20
kcnickerson,"Toronto, ON, Canada","In related news, Uber's BOD approves a 3x increase in R&amp;D budget - The Accidental Acceleration to Self Driving Uber… https://t.co/sFpaKARB6V",2019-11-11 23:36:55
djt1940,,"@SusanVoiceOver @davecraige What rights do they have in #gigeconomy ?
They are not independent contractors but hire… https://t.co/XraCJroH6J",2019-11-11 23:33:47
CarrascoDrums,"Winnipeg, Manitoba","As someone who’s done this type of work, this is quite infuriating... #transcriptions #gigeconomy https://t.co/hBUidybKPM",2019-11-11 23:23:18
lyftdashuber,"California, USA",Grubhub Instant Pay Now Live In.....Can You Guess? https://t.co/MBEfZoRIMA via @YouTube #Grubhub #InstantPay… https://t.co/qf2gGY9f4D,2019-11-11 23:15:20
teamcoworker,,"""Motherboard alone received nearly 50 messages from Instacart workers across the country voicing outrage about rece… https://t.co/4d4bY80OZa",2019-11-11 23:00:15
bignord,"Sonoma, California",RT @CJD_Ardent: Check out my conversation w/ @Upwork CEO Stephane Kasriel (@skasriel) on this week's #ContingentWorkforce Weekly podcast. S…,2019-11-11 22:55:00
millbot,"Dejope, occupied Ho-Chunk land","In my previous job, we used Rev for transcription specifically because they hired/paid real life humans to do the w… https://t.co/clfiVjc4Qx",2019-11-11 22:52:37
shadowconn,"Indianapolis, IN","6 Benefits of Being a Freelance Writer

Are you looking to make money on your writing, free up your time and give y… https://t.co/yKZ8PxcEMb",2019-11-11 22:50:01
vournazos,"Melbourne, Australia",Interesting presentation from @jksydney from Deputy at #AWStechshift in Melbourne. Shift workers now make up over 6… https://t.co/bgO95bLtpW,2019-11-11 22:48:00
Richard18066389,,RT @jptnrs: The rise of the passion economy!  Where digital platforms enabling the gig economy to evolve and allowing people to earn a live…,2019-11-11 22:46:18
JonesDavidN,UK,RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 22:45:10
trade_plater,Solihull,@jeremycorbyn How do we come together when BCA (British car auctions) use self employed status to prevent unions an… https://t.co/zoOL3gsifg,2019-11-11 22:40:30
JaneJaneLigrani,,"See why #IntegratedMSP means stronger relationships, greater efficiencies and better #TalentQuality via @HROToday… https://t.co/oT06QgmhEu",2019-11-11 22:30:00
lopesRPO,,"With the rise of #flexible working and the #GigEconomy, 70% of talent leaders expect to shift more roles to… https://t.co/Xxy5phLUdt",2019-11-11 22:29:59
blastphemist,"Zurich, Switzerland",RT @Abebab: Important thread #gigeconomy https://t.co/QodMZvgpl4,2019-11-11 22:11:36
VectorVMS,"Raleigh, NC USA",Only 2 days left to register for our webinar with @spendmatters.  We will be discussing the complexities of complia… https://t.co/khGlXjkbZU,2019-11-11 22:10:44
QuesnayInc,United States,.@PwC's Stefanie Coleman dives into their groundbreaking #futureofwork in financial services report at our next… https://t.co/b2YKWjWgTZ,2019-11-11 22:06:21
SiR_GaMeZaLoT,Lahore,"Ive never said it out loud but it yet but this needs to be tweeted: ""The #GigEconomy is Modern Day Slavery Repackag… https://t.co/L6XxflIR2P",2019-11-11 21:51:48
Acuity_Design,UK,RT @Abebab: Important thread #gigeconomy https://t.co/QodMZvgpl4,2019-11-11 21:47:33
NewsNeus,"Bad Wildbad, Deutschland",RT @eraser: An insight into the future of blockchain data technology. #Infographic #Infografía https://t.co/WEBphyOuT0 #blockchain #fintech…,2019-11-11 21:42:53
eraser,Sevilla,An insight into the future of blockchain data technology. #Infographic #Infografía https://t.co/WEBphyOuT0… https://t.co/W1Uhx95JgF,2019-11-11 21:40:05
RamblinRetweets,Pacific NW,#GigEconomy is a #RiggedEconomy  I wont ever use them https://t.co/qpKANWvnQt,2019-11-11 21:38:55
Abebab,"Dublin, Ireland",Important thread #gigeconomy https://t.co/QodMZvgpl4,2019-11-11 21:38:51
Bob_Lyons,Detroit,The #ridesharing industry may have played a part in spawning a new category of company designed to help drivers ear… https://t.co/Q3eH4hqYgW,2019-11-11 21:15:55
vikashbsw,Edinburgh,I did work in this gig economy and can completely related to this. The official trailer looks amazing. #care #work… https://t.co/mvn6wUVhrU,2019-11-11 20:59:22
AustenParrish,"Bloomington, Indiana","RT @Leandra2848: In Feb. 2020, Indiana University will host a conference on the “sharing economy” at @IUMaurerLaw. It’s co-sponsored by the…",2019-11-11 20:56:42
michaelmattioli,"Bloomington, IN","RT @Leandra2848: In Feb. 2020, Indiana University will host a conference on the “sharing economy” at @IUMaurerLaw. It’s co-sponsored by the…",2019-11-11 20:52:12
normbond,"Bangkok, Thailand + USA",How to Manage Your Full-Time Job And Side Hustle Without Burning Out  #sidehustle #gigeconomy https://t.co/TbLv8y01sf,2019-11-11 20:45:03
MangoBilling,"Frederick, MD","RT @DarkDeepDreamer: “Now, we do not want more money for more things. We want more time to enjoy the things we have.” — @solutions_write ht…",2019-11-11 20:41:27
YoungLindsey_,"Scotland, United Kingdom",RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 20:37:12
trade_plater,Solihull,The gig economy is a term to allow UK business like BCA to exploit workers by paying them less than minimum wage an… https://t.co/e1mOau6TeM,2019-11-11 20:35:22
boina92,Paris,RT @OpenAssembly1: Four in five businesses agree transformation will accelerate in the next three years. #futureofwork #freelancer #gigecon…,2019-11-11 20:32:02
Littler,,New Jersey Bill Would Bring California-Style ABC Test to the Garden State #gigeconomy https://t.co/D1qcKiylEE,2019-11-11 20:30:02
DarkDeepDreamer,The Netherlands,"“Now, we do not want more money for more things. We want more time to enjoy the things we have.” — @solutions_write… https://t.co/RzcMKTZ7e0",2019-11-11 20:21:14
OpenAssembly1,"Boulder, CO",Four in five businesses agree transformation will accelerate in the next three years. #futureofwork #freelancer… https://t.co/yOKqYNH3sM,2019-11-11 20:21:02
CFDigtlPartners,"Morristown, NJ","The #GigEconomy is the new economy! Get to our thoughts
about the new business insurance market place and the way C… https://t.co/shZxOb3axe",2019-11-11 19:58:35
madstudios30620,"Atlanta, GA","#BoycottUber Somebody bring a bone saw for Dara, by mistake of course.

Not a mistake: https://t.co/06cVmLemIK - No… https://t.co/prCPy2lRkf",2019-11-11 19:52:55
AllaKos_Dev,"Vienna, Austria","#ResponsibleTech #gigeconomy : ''The ""#algorithm"" that sets the pay rate on rev begins and ends with human beings.… https://t.co/Vak88Dmn1A",2019-11-11 19:40:30
LonnieLazar,San Francisco,The labor/employment numbers 45 is constantly crowing about are built on bullshit “work” and “pay” like that descri… https://t.co/W0PGEtVLfw,2019-11-11 19:36:03
EtnMarkets,,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 19:35:48
infoworks,Global,8 reasons why creativity will boost your gig work https://t.co/L5lUUQcMdp #gigeconomy #jobs #work #creativity,2019-11-11 19:30:01
EUSKeraser,,RT @eraser: BASE: Blockchain and Sharing Economy. Blockchain Commons. @JoSanKu Wehome @WeHomeMe https://t.co/2r7sOPJF29 #blockchain #sharin…,2019-11-11 19:29:37
HinderlichB,"Frankfurt am Main, Deutschland",RT @Will_H_Ferguson: In @Mercer's Global Talent Trends Study we found that employees are 2X more likely to work for a company that supports…,2019-11-11 19:28:00
SIADailyNews,,13% of staffing firms are joining human cloud portion of gig economy instead of fighting it.… https://t.co/ZN0seDBHnM,2019-11-11 19:22:05
delmaschio,London,Study These 5 Areas to Prepare for the #FutureofWork #gigeconomy  via @HCMTech https://t.co/gMZMMDegKJ https://t.co/I0RCZ3cyun,2019-11-11 19:04:02
stephinlala,NELA #ViaChicago and Buffalo,"#Thread
the #gigeconomy works well for the ownership class, for the ""#disrupters"", but not for the rest of us.… https://t.co/9jDc0vnhd1",2019-11-11 18:45:12
EkataGlobal,"Seattle, WA","RT @MarketplaceRisk: Check out ""Fraud and Abuse Challenges for Marketplaces"" co-authored by Marketplace Risk founder @GottschalkJ and Conor…",2019-11-11 18:42:20
eraser,Sevilla,AROUND THE BLOCK | #Video Blockchain. Alberto Gomez @gotoalberto @Bankia https://t.co/NbmwpCOOIT #blockchain… https://t.co/MP8Ni1Ttky,2019-11-11 18:40:03
MarketplaceRisk,"San Francisco, CA","Check out ""Fraud and Abuse Challenges for Marketplaces"" co-authored by Marketplace Risk founder @GottschalkJ and Co… https://t.co/dgatvO2ddw",2019-11-11 18:32:06
Will_H_Ferguson,Los Angeles,In @Mercer's Global Talent Trends Study we found that employees are 2X more likely to work for a company that suppo… https://t.co/fi2KxdUxhY,2019-11-11 18:19:06
twenty30free,United States,"RT @thisonlineworld: The Best Gig Economy Jobs - Make Extra Money On The Side https://t.co/xM8eoytBWb
#gigeconomy #sidehustle #finance",2019-11-11 18:11:32
TomCalvard,,RT @BAM_HRM: Would you like to share your #HRM #employent and #work research and network with scholars who are also interested in #sustaina…,2019-11-11 18:08:55
cynthialawson,Brooklyn,Real-time “uberization of the workforce” happening here. Interested in #cooperatorsunite and @PCC_Global ? Read thi… https://t.co/R4iu40VC33,2019-11-11 17:58:35
a2na,,"Just look at this shit.
#gigeconomy https://t.co/AfoXdgOm1Y",2019-11-11 17:50:58
DBrandlink,"Chicago, IL","@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/I3pabIeLHb",2019-11-11 17:50:04
DBrandlink,"Chicago, IL","@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/11wlaWjnoc",2019-11-11 17:50:03
mitsloanexperts,"Cambridge, MA",@JasonBJackson explains how innovative platforms such as @Uber are changing the #GigEconomy. https://t.co/mEkUQRyRxW,2019-11-11 17:50:01
info4profit,"Maryland, USA","What is one new skill you wish to learn?

Comment your answer down below!

#TKCIncoporated #GigEconomy #Skills https://t.co/fTWR7zlsop",2019-11-11 17:47:48
SullyandStan,"London, UK",Are Freelancers Your Best Performers? Applying Organizational Network Analysis to the #GigEconomy via @visier… https://t.co/vEyxXl1QwU,2019-11-11 17:43:17
ElleTucker,UK,RT @ganghutmedia: Join the Marketplace Industry Association @MarketplaceOrg webinar on 'Leveraging Government Affairs Efforts to Improve AB…,2019-11-11 17:38:59
debsjkay,"North west, uk","RT @BikalCCTV: UK #economy is producing jobs, but more of them than ever are within the #gigeconomy an economy that contributes to a viciou…",2019-11-11 17:18:18
ninocusimano,"Parigi, Francia","@SWMYfilm should be seen by those who can make a difference. Today, this week, soon. #gigeconomy",2019-11-11 17:17:43
bam_ac_uk,London,RT @BAM_HRM: Would you like to share your #HRM #employent and #work research and network with scholars who are also interested in #sustaina…,2019-11-11 17:14:00
BAM_HRM,"London, England",Would you like to share your #HRM #employent and #work research and network with scholars who are also interested i… https://t.co/gKtvgznbjn,2019-11-11 17:06:24
ericholter,"Durham, NC","I agree that creativity is essential in entrepreneurship, but what about entrepreneurship's role in a creative busi… https://t.co/gevOVdWcUY",2019-11-11 17:02:22
VectorVMS,"Raleigh, NC USA","The grocery industry relies on #gig labor to pick, pack and deliver online orders. And that reliance is set to incr… https://t.co/Ur03rP7Drq",2019-11-11 16:54:07
mrmustakas,"Ottawa, Ontario","Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/FLuyJFuNSn",2019-11-11 16:54:02
MrDickee2019,United States,"RT @VerbTech_Co: The State of the Gig Economy: Part 2.  Don't miss this weeks blog by Verb's own, @TalGolan.  https://t.co/3ZTxl6yK7z #verb…",2019-11-11 16:52:23
MrDickee2019,United States,"RT @VerbTech_Co: The State of the Gig Economy: Part 3. Don't miss this weeks blog by Verb's own, @talgolan https://t.co/MAJSodGvux #verb #b…",2019-11-11 16:51:50
MBOpartners,,"Without a written agreement of terms, you are without protection. Learn how to write and negotiate a consulting agr… https://t.co/QOQ4GsTj4I",2019-11-11 16:50:03
bobbirebell,New York City,Are you considering ditching that 9-5 for your own venture? Maybe being an #entrepreneur? Or venturing out as a fre… https://t.co/8O407Hbrnu,2019-11-11 16:49:01
GigableWork,"Dublin City, Ireland",California's new gig economy law... a step forward or a misstep? Our CEO John Ryan takes a look.… https://t.co/GlFGxqHiWb,2019-11-11 16:47:17
fdrcdocker,Trimley,"RT @corbelsupport: It’s changing the way we work and employ people all over the world, but the gig economy has its pros and cons. Find out…",2019-11-11 16:47:16
SharEconUK,United Kingdom,RT @ganghutmedia: Join the Marketplace Industry Association @MarketplaceOrg webinar on 'Leveraging Government Affairs Efforts to Improve AB…,2019-11-11 16:44:58
vickyunwin,"London, England",If you’re thinking of voting Tory see this film. Ken Loach at his best but it’s no feel-good ride &amp; read my review… https://t.co/BPSexmxYLx,2019-11-11 16:43:30
drpamelalirio,"Montréal, Québec","@bertil_hatt @_aloisi Ok thanks for adding insight. Still not sure how the customer experience is better off, but d… https://t.co/7jH1XQJCQp",2019-11-11 16:35:56
tempo_uk,,Do you think the new California laws reclassifying gig economy workers will restrict flexible working opportunities… https://t.co/NkQYL1NRgM,2019-11-11 16:30:04
growthmktg1,Worldwide,Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/Id5G2cokhj,2019-11-11 16:29:18
eraser,Sevilla,BASE: Blockchain and Sharing Economy. Blockchain Commons. @JoSanKu Wehome @WeHomeMe https://t.co/2r7sOPJF29… https://t.co/hdO5FOy0at,2019-11-11 16:20:04
corixpartners,"London, UK","RT @Corix_JC: Food Delivery Looks Like Another #GigEconomy Dead End &gt; https://t.co/woKmKMhhZq on @business 

#digital #innovation #platform…",2019-11-11 16:05:31
DyanFinkhousen,"Boston, MA",RT @OpenAssembly1: The swells are coming in.The big opportunity ahead in the BtoB space is the adoption of open talent models by enterprise…,2019-11-11 16:04:01
ganghutmedia,The global platform economy,Great insights into the #gigeconomy from @AJ_Institute. https://t.co/P5NBOcKlEe,2019-11-11 16:02:36
eraser,Sevilla,Blockchain Applications on the Brink of Transforming Business. Milken Institute 2018 London Summit. Navigating a Ch… https://t.co/1iqDnLe62N,2019-11-11 16:01:37
teamcoworker,,"""#Instacart’s decision reflects the unstable income of gig economy contractors — some of whom are now fighting tech… https://t.co/lH3cL5wEow",2019-11-11 16:01:08
JonGlue,Oxford,RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 15:58:43
bobbirebell,New York City,Freelancing is great -except the cash flow can be a little too free flowing sometimes. Our latest #financialgrownup… https://t.co/rmZdVzwiqs,2019-11-11 15:58:17
JoleeeeeeneY,"Alton, Hampshire","RT @b2econsulting: NEW BLOG - #IR35 is a hot topic for many of our clients and #consultants. Its time to move on from IR35 irritation, to a…",2019-11-11 15:51:10
AngieBartoli,"Nottingham, England",RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 15:44:27
Ruesixty9,Some where in the kitchen😎,RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 15:30:52
coach2coachguy,"Colonie, N.Y. USA","The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing. With the right tool,… https://t.co/0Uy2TT0xnb",2019-11-11 15:28:14
KellyLabrec,,See how the #gigeconomy is changing the future of work! https://t.co/dy1zdkyUHt https://t.co/XiI3cxztDh,2019-11-11 15:15:19
gingergreenberg,Dallas,"RT @DSAssn: ""With a growing population &amp; the trend toward more dynamic businesses, deploying a gig workforce option will often make sense.…",2019-11-11 15:11:47
Leandra2848,"Bloomington, IN","In Feb. 2020, Indiana University will host a conference on the “sharing economy” at @IUMaurerLaw. It’s co-sponsored… https://t.co/ab9gsVa5zG",2019-11-11 14:55:39
otanezm,Venus,"RT @teamcoworker: ""As food delivery technology evolves and restaurants respond to the changes, it’s important to listen to the voices of th…",2019-11-11 14:45:18
sonikgroup,"Vancouver, Canada","#AB5 #gigeconomy ""Uber and Lyft have both vowed to fight the bill. At least one report suggests that the cost of re… https://t.co/OtnQyQwq1n",2019-11-11 14:42:09
delmaschio,London,3 Tips to Attract and Retain Employees in the #GigEconomy via @IIB https://t.co/JIug1kw9iw https://t.co/GQYysEkGKe,2019-11-11 14:38:09
JMR1834,"Baltimore, Maryland","How is #AI, globalization, and the #gigeconomy shifted what employees expect from their organizations and what orga… https://t.co/DAhx1TKYUm",2019-11-11 14:36:34
nmcinroy,here and there,"RT @BikalCCTV: UK #economy is producing jobs, but more of them than ever are within the #gigeconomy an economy that contributes to a viciou…",2019-11-11 14:32:25
SWU_UK,"Birmingham, UK",RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 14:23:02
___takenoshit,"Pennsylvania, USA",RT @fransharpasatak: With my life about to get extra busy for the next two weeks I was ready to use @Instacart again. Then I heard about th…,2019-11-11 14:22:01
FieldNation,"Minneapolis, MN","RT @tnelsonwrites: New CFO sees ""huge untapped market"" for @FieldNation, which connects companies with #gigeconomy workers around the count…",2019-11-11 14:21:06
MGASSOCIATES2,"6 Palk Street,Torquay, TQ2 5EL","Govt promotes the #GigEconomy then stifle innovation with lack of clarity leading to lack of confidence.
Working fo… https://t.co/IZXXQVEYo3",2019-11-11 14:15:23
anginaylor,,RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 14:12:06
rubenbanker,Harare ,RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 14:11:28
Paula_Piccard,"New York, USA","RT @psb_dc: Universities Should Be Preparing Students for the Gig Economy

#futureofwork #gigeconomy 
cc ⁦@guzmand⁩ ⁦@jimmie_lenz⁩  https:/…",2019-11-11 14:09:22
Edna_Rob,"Sale, England","RT @BikalCCTV: UK #economy is producing jobs, but more of them than ever are within the #gigeconomy an economy that contributes to a viciou…",2019-11-11 14:05:30
fishertim123,"Chicago, IL","Headline is misleading but succinct summaries here re: what it means to be an ‘employee’ or not 
#jobs #gigeconomy… https://t.co/xb42aWPd5R",2019-11-11 13:59:53
wasudigital,"Manicaland, Zimbabwe",RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 13:44:57
COMPASSeventsUK,"East Sussex, UK",RT @KellieDoubtfire: Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on fa…,2019-11-11 13:42:42
KellieDoubtfire,"England, United Kingdom",Have you joined The Social Workers Union yet @SWU_UK @BASW_UK who are raising awareness of austerity #gigeconomy on… https://t.co/qPsNOPkiCW,2019-11-11 13:40:45
AfriSignature,"Nairobi, Kenya","RT @ImpactLabsEA: 🎓Earlier today we attended the DigifyPRO graduation of 20 #youth trained in digital media.
@AfriSignature from @ImpactLab…",2019-11-11 13:37:24
bobbirebell,New York City,Dreaming of the freedom of #freelancelife and the #gigeconomy? There's some big stuff you need to know about- inclu… https://t.co/xMOhneaaq9,2019-11-11 13:24:13
cityeyrie,"London, England","RT @BikalCCTV: UK #economy is producing jobs, but more of them than ever are within the #gigeconomy an economy that contributes to a viciou…",2019-11-11 13:23:04
jsullivan6565,,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 13:21:10
MMurfin,,"RT @b2econsulting: NEW BLOG - #IR35 is a hot topic for many of our clients and #consultants. Its time to move on from IR35 irritation, to a…",2019-11-11 13:19:57
TopProRecruits,"London, England",The latest GenerousRevolution Daily! https://t.co/0baT9GqbGa Thanks to @MumbrellaAsia @DeborahDemarai1… https://t.co/UJVPpO5lAh,2019-11-11 13:18:55
EPodcastNetwork,Broadcasting Globally 24.7!,Groundbreaking Company Disrupting #Healthcare Staffing with Gig-economy App: https://t.co/ewCQIb9Dv1 - via:… https://t.co/bXRo6LFnxh,2019-11-11 13:02:51
LaetMortreuil,"Puteaux, Ile-de-France",In @Mercer's Global Talent Trends Study we found that employees are 2X more likely to work for a company that suppo… https://t.co/MKYm8nhBhr,2019-11-11 12:56:07
EUSKeraser,,RT @eraser: Introducing the European Blockchain Services Infrastructure (EBSI) #EBSI Connecting Europe. CEF Digital @eGov_EU https://t.co/J…,2019-11-11 12:51:31
eraser,Sevilla,Introducing the European Blockchain Services Infrastructure (EBSI) #EBSI Connecting Europe. CEF Digital @eGov_EU… https://t.co/rqzoplwgoO,2019-11-11 12:50:06
GigsForMe,,Can the gig economy help you survive the wide-scale move to automate most tasks in the work place? Learn more in ou… https://t.co/GRqz2hfVNq,2019-11-11 12:50:02
agilebradley,London,What Employers Can Learn From Self-Care In the #GigEconomy via @thrive #FutureofWork https://t.co/lO327WJ2Ob https://t.co/I8xRr1OEHA,2019-11-11 12:43:02
GigsForMe,,We are in the middle of the Fourth Industrial Revolution where automation and new patterns of employment are the ke… https://t.co/rVv4tzSfkb,2019-11-11 12:41:19
fintechna,LON | NYC | HKG  | SYD | SIN,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 12:37:59
ComoChingAZ,Earth,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 12:37:28
spendmattersuk,"Surrey, England",20-30% of the workforce in EU-15 countries are engaged in non-traditional work #gigworkers #gigeconomy webinar w… https://t.co/pEifNXpybp,2019-11-11 12:30:50
SocialMktgSltns,"Fort Collins, Colorado",Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and w… https://t.co/CAdEa8Wy6J,2019-11-11 12:30:28
eraser,Sevilla,Artificial Intelligence in Education focusing on the Skills3.0 project Inge de Waard @Ignatia… https://t.co/oC5og9uqy3,2019-11-11 12:30:18
b2econsulting,London,"NEW BLOG - #IR35 is a hot topic for many of our clients and #consultants. Its time to move on from IR35 irritation,… https://t.co/BusaYdPr4o",2019-11-11 12:19:33
MiltonKamwendo,Zimbabwe,RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 12:18:19
DeVoTeeOfCrypto,CryptoLand⚡️⚡️,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 12:15:08
ilyaskazi,India,"RT @EntrepreneurIND: Know why people are kicking full-time jobs and embracing Gig!

#Gig #Jobs #GigEconomy

 https://t.co/RXRmZuUszp",2019-11-11 12:13:07
admirendumo,Harare,RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 12:08:36
thinkitsayit,UK,Five generations 'before poor reach average pay' (2018) https://t.co/f8N6R0jEhh #SocialMobility #inequality… https://t.co/OOfMa90K6u,2019-11-11 12:05:13
thinkitsayit,UK,Working hard and going backwards (2016) https://t.co/YLwG12cMaU #poverty #foodbanks #GigEconomy #ZeroHours… https://t.co/b6XpTDJqKc,2019-11-11 11:58:03
PTChimusoro,"Harare, Zimbabwe",RT @tnyaruwanga: Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literacy is no…,2019-11-11 11:57:04
tnyaruwanga,,Facilitated a Digital Training workshop at the African Capacity Building Foundation @ACBF_Official. Digital Literac… https://t.co/zE8PdRsXJS,2019-11-11 11:49:48
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: AROUND THE BLOCK | #Video Blockchain. Alberto Gomez @gotoalberto @bankia https://t.co/NbmwpCOOIT #blockchain #fintech #banking…,2019-11-11 11:43:11
KK2Go,London and Surrey,"Join me at THE GIGCON - The premier FREE online summit on self-employment. 21st November #TheGigcon, #SelfEmployed… https://t.co/98O1jYyhBr",2019-11-11 11:40:05
actuarialpost,London,"The need to better address the #gigeconomy, @aca_news https://t.co/ugBD7RwoVs",2019-11-11 11:34:47
Ultimal,,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 11:33:38
spendmatters,"Chicago, IL",20-30% of the workforce in EU-15 countries are engaged in non-traditional work #gigworkers #gigeconomy webinar w… https://t.co/nXjwtZ7Sp7,2019-11-11 11:30:15
FelipefajardoP,Cancún,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 11:28:41
Mominleftfield,"ATLANTA, GA",How to Handle 5 Generations in the Workplace #GenX #OkBoomer #Babyboomer  #Millennials #GenZ #jobs #workers #money… https://t.co/ccNpJPjgM4,2019-11-11 11:26:07
FondazBrodolini,,News from #DontGigUp project on #gigeconomy https://t.co/If6SGhHV3e,2019-11-11 11:24:05
RafaelMerino15,,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 11:04:31
EntrepreneurIND,"New Delhi, India","Know why people are kicking full-time jobs and embracing Gig!

#Gig #Jobs #GigEconomy

 https://t.co/RXRmZuUszp",2019-11-11 10:45:10
corbelsupport,"Ipswich, UK","It’s changing the way we work and employ people all over the world, but the gig economy has its pros and cons. Find… https://t.co/lP8xGBDDV7",2019-11-11 10:30:15
vineetarya_cmo,"Bengaluru, India","Another feather in the cap of Outsourced CMO 

#gigeconomy https://t.co/hLtuxfZhFz",2019-11-11 10:11:43
ArkangelScrap,France,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 10:07:19
ElectroneumCZSK,Brno,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 09:58:05
