user,location,tweet text,tweet date
Michell90013145,"Lawrence, KS","RT @jwjnational: #Gigeconomy companies won't pay working people a decent wage, and apparently won't pay fees when they force workers to ent…",2019-12-02 16:30:23
jwjnational,"Washington, D.C.","#Gigeconomy companies won't pay working people a decent wage, and apparently won't pay fees when they force workers… https://t.co/W3bxab5ePo",2019-12-02 16:30:12
angelareddock,Los Angeles,Thank you @Forbes for including my comments in this article on the impact of #CA #AB5 and other state laws addressi… https://t.co/at7qGFtyh8,2019-12-02 16:28:05
eraser,Sevilla,Deconstructing Decentralized Exchanges. Lindsay X. Lin @LindsayxLin . Counsel at Interstellar and Stellar Developme… https://t.co/s7d2ykqFPI,2019-12-02 16:20:06
zarradlb,"Austin, TX","RT @JoustBanking: The growing #gigeconomy provides new opportunities for #FinTechs and other financial companies. Our CEO, @zarradlb explai…",2019-12-02 16:15:48
Andrew_J_Knight,"Anderson, Indiana",#ICYMI: How the #gigeconomy is transforming the way people make money and work gets done: https://t.co/bpGZm2Nzhj,2019-12-02 16:15:37
vickiapoo,Nomad,"RT @JoustBanking: The growing #gigeconomy provides new opportunities for #FinTechs and other financial companies. Our CEO, @zarradlb explai…",2019-12-02 16:09:32
flybynightpress,United Kingdom,"RT @IslingtonLibDem: The Liberal Democrats, as the natural party of business, will improve pay and enshrine rights and protections for gig…",2019-12-02 16:09:11
AdaptureTech,"Atlanta, Georgia, USA",Employers are gaining in the #gigeconomy. @AdaptureTech #staffing experts outline how you can find contractors with… https://t.co/aZbuJOtKFR,2019-12-02 16:06:47
ForbesFinanceCl,United States,"RT @JoustBanking: The growing #gigeconomy provides new opportunities for #FinTechs and other financial companies. Our CEO, @zarradlb explai…",2019-12-02 16:05:39
amitmathur31,Singapore,RT @ProductsCount: How did Favor Head of Product go from building apps for the app store to building for the gig economy?  @favor Product L…,2019-12-02 16:02:54
IslingtonLibDem,"Islington, London","The Liberal Democrats, as the natural party of business, will improve pay and enshrine rights and protections for g… https://t.co/fLzwILoS1m",2019-12-02 15:57:00
Holliday_72,Palm Bay,@raesoofficial_ UberEats started off with ripping off their delivery drivers. Now they have moved onto tax evasion.… https://t.co/WWv5IuEokF,2019-12-02 15:52:06
philanthrobot,,How might we prompt Consumer Electronics to strategize more quickly? #gigeconomy,2019-12-02 15:41:55
vricspl,India,RT @ADB_Europe: The #FourthIndustrialRevolution is redefining the economy as we know it https://t.co/2SVaXcWfMf via @wef  #4IR #gigeconomy…,2019-12-02 15:41:18
JoustBanking,"Austin, TX","The growing #gigeconomy provides new opportunities for #FinTechs and other financial companies. Our CEO, @zarradlb… https://t.co/HDlgZfKsFc",2019-12-02 15:37:37
GT_Law,41 locations,"California’s AB5 is effective Jan. 1, 2020. The state’s new “gig” law changes the standard for determining employee… https://t.co/obEZMYMvK8",2019-12-02 15:32:40
AmJohnson72_Eri,Erie,"@fknjoshh While other companies were reviewing their wage policies, DoorDash was still underpaying their delivery s… https://t.co/58qYwIloJg",2019-12-02 15:32:38
Marketing4Recs,UK and Global,"The gig economy is by no means a new concept, but it has expanded greatly over the past decade.

How is the gig eco… https://t.co/2oRiJ4c2D7",2019-12-02 15:27:23
neBrown81_Ba,,@Reesearellah I loathe how assholes from UberEats just get away with avoiding paying taxes while we pay them and PA… https://t.co/BUpUKV1CvK,2019-12-02 15:26:52
zulaykhajmcgan1,,"@pjmstxt DoorDash has joined the ranks of Amazon, GE, and a shit ton of other greedy corporations in tax avoidance.… https://t.co/jIqlm5OJY5",2019-12-02 15:26:31
pays1976Ra,,@raesoofficial_ It seems like companies like UberEats are just hell-bent on evading taxes and robbing their employe… https://t.co/W5mNv3eppI,2019-12-02 15:26:12
flammespru,,"@ssmbbakthudu Great, UberEats are charging us all these MAD fees, pay their drivers EXTREMELY low wages, and still… https://t.co/8nZVAvKeLK",2019-12-02 15:21:54
belek2b64ma,,@L2thegreat Why do selfish companies like DoorDash think it is fine just to dodge paying taxes? These greedy fucks… https://t.co/7nLZN2Wc6R,2019-12-02 15:21:36
eraser,Sevilla,"Blockchain’s Implications for Capital Markets, Poverty &amp; Philosophy — Dr. Patrick Byrne @OverstockCEO… https://t.co/JLidj8BrcX",2019-12-02 15:20:06
OrlyLobel,,Honored to be a plenary speaker this week at the National Hispanic Caucus of State Legislators annual summit in Pue… https://t.co/nC5hgqiqiA,2019-12-02 15:08:03
CARSON_answer_,,@saammiiie I'm going to boycott UberEats because these greedy fucks are dodging collecting the sales tax. #gigeconomy #WTF 🙅‍♂️,2019-12-02 15:01:18
OliveStrachan,"North West, England","What should we expect in 2020?  
#sustainablebusiness #circularity #flexibility #trust #gigeconomy

An interesting… https://t.co/1q6wmNpiuw",2019-12-02 14:57:56
EvidentID,"Atlanta, GA","RT @_HRTechnologist: Why Sharing Economy Companies Need to Verify &amp; Monitor Worker Licenses &amp; Certifications
https://t.co/pCQv8Sppyf
@thoma…",2019-12-02 14:42:23
eraser,Sevilla,Blockchain: Opportunities and ethics | Amor Sexton @AmorSexton @Citi . Inspirefest 2017 https://t.co/G7xRNAMjc1… https://t.co/45l02SncoN,2019-12-02 14:40:06
ContractPodAi,,"As companies adopt and change in the modern #workforce, our co-founder and CEO Sarvarth Misra writes on how organiz… https://t.co/DkPSz18EOG",2019-12-02 14:28:29
bazarlocos2,,RT @eraser: BASE: Blockchain and Sharing Economy. Blockchain Commons. @JoSanKu Wehome @WeHomeMe https://t.co/2r7sOPJF29 #blockchain #sharin…,2019-12-02 14:19:38
compsciproject7,,"RT @jobilityapp: Download Jobility today and get ready for the future!

#jobility #mondaymotivation #gigeconomy #gigs #gigwork #sidehustle…",2019-12-02 14:12:00
jobilityapp,,"Download Jobility today and get ready for the future!

#jobility #mondaymotivation #gigeconomy #gigs #gigwork… https://t.co/0JyQd9SKwZ",2019-12-02 14:11:32
TheGigLife4Me,"Kennesaw, GA","""I WANTED TO BECOME A BRAIN SURGEON,"" is what Mike Andes of Augusta Lawn Care said prior to building his 7 figure l… https://t.co/IdHpzRMS8h",2019-12-02 14:08:41
PassingbyEarth,Space,"RT @CWOUK: What we see in the #GigEconomy is more and more couriers behaving like a ""class for itself”. We have seen strikes in the UK, Fra…",2019-12-02 14:08:18
angela_maddock,"Warrington, England","RT @agencycentral: The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are the…",2019-12-02 13:47:44
ifindinternship,Internet,"RT @Feed_My_Pockets: Finding a job can be a challenge, especially if you don’t have experience. Unfortunately, you need to obtain a job bef…",2019-12-02 13:47:16
Feed_My_Pockets,"Bengaluru, India","Finding a job can be a challenge, especially if you don’t have experience. Unfortunately, you need to obtain a job… https://t.co/OsoUWqlMqo",2019-12-02 13:46:44
mktdiginews,,RT @eraser: LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency #criptomonedas #NW…,2019-12-02 13:44:35
Kev_Drinkwater,"Warrington, England","RT @agencycentral: The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are the…",2019-12-02 13:37:23
AlsoInvest,"London, England","RT @SwishdUK: #MotivationMonday 8 companies shaping the future of #delivery https://t.co/bRr2OiIliH Although, at 83%, overall satisfaction…",2019-12-02 13:32:46
fordoers,Mother Earth,@realDonaldTrump Imagine how well businesses of all sizes would be doing if we lifted the healthcare monkey off the… https://t.co/u7SONC0qJk,2019-12-02 13:27:46
phil_drinkwater,"Warrington, England","RT @agencycentral: The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are the…",2019-12-02 13:27:30
ADB_Europe,Frankfurt am Main,The #FourthIndustrialRevolution is redefining the economy as we know it https://t.co/2SVaXcWfMf via @wef  #4IR… https://t.co/Xo82gHwywD,2019-12-02 13:27:01
Future_Crowd,"London, England","RT @SwishdUK: #MotivationMonday 8 companies shaping the future of #delivery https://t.co/bRr2OiIliH Although, at 83%, overall satisfaction…",2019-12-02 13:26:14
Fintech_4Good,United Kingdom,"RT @SwishdUK: #MotivationMonday 8 companies shaping the future of #delivery https://t.co/bRr2OiIliH Although, at 83%, overall satisfaction…",2019-12-02 13:25:53
Zee_West,London,"RT @SwishdUK: #MotivationMonday 8 companies shaping the future of #delivery https://t.co/bRr2OiIliH Although, at 83%, overall satisfaction…",2019-12-02 13:24:39
eraser,Sevilla,LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency… https://t.co/oODJEmDv6O,2019-12-02 13:20:04
CWOUK,UK,"What we see in the #GigEconomy is more and more couriers behaving like a ""class for itself”. We have seen strikes i… https://t.co/JUL9VX0jAK",2019-12-02 13:15:45
SwishdUK,"London, England","#MotivationMonday 8 companies shaping the future of #delivery https://t.co/bRr2OiIliH Although, at 83%, overall sat… https://t.co/VJ8aK7if9l",2019-12-02 13:05:43
Nick_Holley,caversham,"As the Contingent Ranks Grow, Employers Need to Treat Them Like Employees https://t.co/rdVWiexGVN #gigeconomy #flexibleworking #futureofwork",2019-12-02 13:02:26
Jason_Culleton,"Warrington, England","RT @agencycentral: The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are the…",2019-12-02 13:01:12
NUJ_LFB,"London, UK","""The jobs on this list involve skilled services. These jobs actually make up 45% of the freelance market, so freela… https://t.co/bCEIjKTNyb",2019-12-02 13:01:04
FBGHoldings,"California, USA",Remember California's AB5 that went into effect that is designed to curtail contractor abuse by tech giants like Ub… https://t.co/1FeAJnEr2r,2019-12-02 12:34:00
mattkeleher4,"Warrington, England","RT @agencycentral: The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are the…",2019-12-02 12:20:46
agencycentral,"Cheshire, UK","The #GigEconomy is now stronger than ever thanks to the rise of companies such as Uber and Deliveroo. But, what are… https://t.co/A0gAii1BrF",2019-12-02 12:00:26
blondepreneur,United Kingdom,"Really looking forward to this! @AnnabelKaye   is a wealth of information, as well as being a premium communicator… https://t.co/62qzKqsvI0",2019-12-02 12:00:20
GraceDigitalSol,,"Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/6ldoc52qBQ",2019-12-02 12:00:07
cuntceited_,,will hashtags help people find this thread 🤔 #freelance #freelancer #freelancers #gigeconomy #raket #stress… https://t.co/DnooTpUaLz,2019-12-02 11:39:19
edudada,Sevilla ciberespacial,RT @eraser: BASE: Blockchain and Sharing Economy. Blockchain Commons. @JoSanKu Wehome @WeHomeMe https://t.co/2r7sOPJF29 #blockchain #sharin…,2019-12-02 11:19:44
tsixpence,,"RT @NextBillion: For many workers in economies around the world, the hustling of the #GigEconomy has become the norm – but are workers in t…",2019-12-02 11:02:29
BFAGlobal,Global,"RT @NextBillion: For many workers in economies around the world, the hustling of the #GigEconomy has become the norm – but are workers in t…",2019-12-02 11:02:11
jimbarnish,"Tampa, FL",Forbes writer Lilia Stoyanov recently interviewed me to showcase how Morgan Hill Partners is leveraging the… https://t.co/kuCnlwEOOl,2019-12-02 10:43:24
bitraka,Sevilla,RT @eraser: BASE: Blockchain and Sharing Economy. Blockchain Commons. @JoSanKu Wehome @WeHomeMe https://t.co/2r7sOPJF29 #blockchain #sharin…,2019-12-02 10:39:04
KaracicT,,RT @reshaping_work: Missed Reshaping Work platform economy edition this October? Check out the opening speech by our founder @karanovic_j w…,2019-12-02 10:03:23
karanovic_j,"Amsterdam, The Netherlands",RT @reshaping_work: Missed Reshaping Work platform economy edition this October? Check out the opening speech by our founder @karanovic_j w…,2019-12-02 09:55:03
reshaping_work,"Amsterdam, The Netherlands",Missed Reshaping Work platform economy edition this October? Check out the opening speech by our founder… https://t.co/yBL2K61URD,2019-12-02 09:54:23
gophr,London,"RT @_CollectiveUK: 👨‍🚀👨‍💻🖥️🕵️‍♂️💂‍♂️ Co-Working Spaces   ✔️
 👩‍⚖️👨‍⚖️ Legislative support                  ✔️

Read this quick-dive analysi…",2019-12-02 09:13:35
ben_wharfe,"London, England","30% of the workforce engage in the gig economy, yet 90% of our processes are out dated. Harnessing the power of the… https://t.co/h2QZpvmUd3",2019-12-02 09:05:50
startuppile,"Chicago, IL","Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/jnQfcqsW5r",2019-12-02 09:04:02
Jeremy972i,,RT @Nick_Holley: The Evolving Role Of HR In A Gig Economy via @forbes https://t.co/YQSDVvkMzS #gigeconomy #flexibleworking #futureofhr #fut…,2019-12-02 09:03:35
Nick_Holley,caversham,The Evolving Role Of HR In A Gig Economy via @forbes https://t.co/YQSDVvkMzS #gigeconomy #flexibleworking #futureofhr #futureofwork,2019-12-02 09:01:27
aconnectEffect,"Zurich, Switzerland",More people are getting involved in the #gigeconomy market.  Here are some tips on working in the gig economy.… https://t.co/Rx76twKiBB,2019-12-02 09:01:03
purrmonsta,United States,RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-12-02 08:39:05
govindprabhu,Zürich,"Freelancing has reached a tipping point, contributing nearly $1 trillion to the US economy. #gigeconomy… https://t.co/QpwDQXhcA3",2019-12-02 08:38:00
natwillnatter,"Hastings, East Sussex, UK","RT @JubileePlus: Jubilee+ chief exec Martin Charlesworth cried at the cinema last week. Here he tells us why...
https://t.co/GeXbp757PH
#gi…",2019-12-02 08:02:26
eraser,Sevilla,Picking the Right Blockchain for the Job. Andreas M. Antonopoulos #Video @aantonop https://t.co/75SHQpFRzi… https://t.co/96lyjWVdd7,2019-12-02 07:50:03
moonlyte_social,"Bengaluru South, India","Put an end to never-ending meetings, pointless discussions, and clueless teammates. Register on… https://t.co/ZynNmmYkj2",2019-12-02 07:17:20
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: Merging the Physical and the Digital using blockchains. Vinay Gupta @leashless — Oslo Blockchain Day — #Video https://t.co/gPRT…,2019-12-02 06:46:04
JubileePlus,UK,Jubilee+ chief exec Martin Charlesworth cried at the cinema last week. Here he tells us why...… https://t.co/BpoOpYyEWT,2019-12-02 06:40:04
FastlaneMillio1,"Paris, France",RT @freelance_dog: How to Make a Living Online https://t.co/M0tFxs1gSj #freelance #startup #gig #gigeconomy,2019-12-02 06:12:46
freelance_dog,,How to Make a Living Online https://t.co/M0tFxs1gSj #freelance #startup #gig #gigeconomy,2019-12-02 06:05:33
eraser,Sevilla,Merging the Physical and the Digital using blockchains. Vinay Gupta @leashless — Oslo Blockchain Day — #Video… https://t.co/ue1a7E7SM5,2019-12-02 06:00:12
NobleHouseTalks,,Consult top HR experts on Expert Connect and use human insights combined with technological tools to optimise your… https://t.co/pj97bZnJYt,2019-12-02 05:46:53
StanleyEpstein,,RT @StanleyEpstein: What is the settlement-gap and how does it affect you? https://t.co/6Xt7N2Uyjm #digital #payments #gigeconomy #fintech…,2019-12-02 04:52:54
Gaspard1999hum,,"@missNgrunge Amazing, UberEats are charging us all these MAD fees, pay their delivery drivers EXTREMELY low wages,… https://t.co/DvguGt3ygo",2019-12-02 04:36:21
